Unique ID,Instrument name,Type,Status,Jurisdiction,Region,Income group,Year,Emission_Coverage_%,Carbon_Price_USD,Revenue_Million_USD,Coal per capita (kWh),Oil per capita (kWh),Gas per capita (kWh),Nuclear per capita (kWh - equivalent),Hydro per capita (kWh - equivalent),Wind per capita (kWh - equivalent),Solar per capita (kWh - equivalent),Other renewables per capita (kWh - equivalent),Total_Energy_per_capita,Fossil_Fuel_Dependency_%,Population,Population_Log,Annual_CO2_emissions,GDP,Lookup_Entity,Entity,Tax_Coverage_%,ETS_Coverage_%,Actual_Coverage_%
Tax_LT,Latvia carbon Tax,Carbon tax,Implemented,Latvia,Europe & Central Asia,High income,2013,4.871593433752409e-06,0.0,0.0,419.77066,9718.168,6985.642,0.0,3699.7295,151.19087,0.25410232,779.3079,21754.06303232,78.71440215356324,2013004.0,14.515139188473787,7368746.0,49223093750.0,Latvia,Latvia,3.3980527,36.159332,3.3980527
ETS_NZ,New Zealand ETS,ETS,Implemented,New Zealand,East Asia & Pacific,High income,2013,0.0008459191269289,1.6738,3.866e-05,4013.9377,19317.307,10567.223,0.0,13224.019,1161.0215,3.8484755,5317.211,53604.56767550001,63.2380208813685,4453857.0,15.309281244836354,35219212.0,184727359375.0,New Zealand,New Zealand,0.0,80.91688,80.91688
Tax_NO,Norway carbon tax,Carbon tax,Implemented,Norway,Europe & Central Asia,High income,2013,0.0005706777863607,94.58253227,1371.131468,1777.0775,23142.1,7774.96,0.0,64509.945,946.97296,4.933724,243.59631,98399.58549399998,33.2258894545786,5080126.0,15.44084681924217,44539000.0,532031312500.0,Norway,Norway,51.941498,38.48165,51.941498
ETS_CA_Quebec,Quebec CaT,ETS,Implemented,Quebec,North America,High income,2013,0.0004959797400333,0.0,28.0341126,6781.227,36352.824,29875.455,7443.658,28391.059,807.65674,108.6246,977.1306,110737.63494,65.93016551198524,35293421.0,17.379207158929958,568589700.0,1907993000000.0,Canada,Canada,5.3696656,4.3253365,4.3253365
ETS_RGGI,RGGI,ETS,Implemented,RGGI,North America,High income,2013,0.0019802443958298,3.85,447.9698768,15689.168,30078.44,22086.818,6635.68,2129.6165,1354.5112,128.15015,787.47687,78889.86072,86.01159310045237,320110752.0,19.584177597003176,5473436000.0,19658158000000.0,United States,United States,0.0,3.9414845,3.9414845
ETS_CN_Shanghai,Shanghai pilot ETS,ETS,Implemented,Shanghai,East Asia & Pacific,Upper middle income,2013,0.0016100289771593,0.0,0.0,16607.686,4283.8545,1246.3926,206.7923,1686.991,256.4283,15.53043,84.147896,24387.823026,90.77453562131652,1379008040.0,21.04463026677756,9942371000.0,18261158000000.0,China,China,0.0,5.3279524,5.3279524
ETS_CN_Shenzhen,Shenzhen pilot ETS,ETS,Implemented,Shenzhen,East Asia & Pacific,Upper middle income,2013,0.0,4.635095893,0.0,16607.686,4283.8545,1246.3926,206.7923,1686.991,256.4283,15.53043,84.147896,24387.823026,90.77453562131652,1379008040.0,21.04463026677756,9942371000.0,18261158000000.0,China,China,0.0,5.3279524,5.3279524
Tax_SL,Slovenia carbon tax,Carbon tax,Implemented,Slovenia,Europe & Central Asia,High income,2013,0.0002162047853083,18.4392,140.7996,7549.2705,13886.281,3942.0664,6591.444,5756.942,4.9746747,267.38873,396.61758,38394.9848847,66.09617890515882,2056452.0,14.53649321202724,15136785.0,67684718750.0,Slovenia,Slovenia,49.40741,53.13143,49.40741
Tax_SE,Sweden carbon tax,Carbon tax,Implemented,Sweden,Europe & Central Asia,High income,2013,0.0004838785313377,165.7407692,3604.848267,2542.7268,16459.273,1066.2332,17703.6,16346.226,2621.9065,9.32378,3726.973,60476.26228,33.1836529630184,9600620.0,16.07733834184592,45105884.0,517618406250.0,Sweden,Sweden,52.88968,37.043278,52.88968
Tax_CH,Switzerland carbon tax,Carbon tax,Implemented,Switzerland,Europe & Central Asia,High income,2013,0.0003861983999787,37.81115429,686.8451688,191.22287,17499.53,4429.7104,8275.229,12158.302,28.448076,158.04485,620.65894,43361.146136,51.01448010765285,8091199.0,15.906287609307856,43182930.0,636341375000.0,Switzerland,Switzerland,34.173126,16.55705,34.173126
ETS_CH,Switzerland ETS,ETS,Implemented,Switzerland,Europe & Central Asia,High income,2013,0.0001324108799927,0.0,0.0,191.22287,17499.53,4429.7104,8275.229,12158.302,28.448076,158.04485,620.65894,43361.146136,51.01448010765285,8091199.0,15.906287609307856,43182930.0,636341375000.0,Switzerland,Switzerland,34.173126,16.55705,16.55705
ETS_CN_Tianjin,Tianjin pilot ETS,ETS,Implemented,Tianjin,East Asia & Pacific,Upper middle income,2013,0.0012729507383079,0.0,0.0,16607.686,4283.8545,1246.3926,206.7923,1686.991,256.4283,15.53043,84.147896,24387.823026,90.77453562131652,1379008040.0,21.04463026677756,9942371000.0,18261158000000.0,China,China,0.0,5.3279524,5.3279524
Tax_UK,UK Carbon Price Support,Carbon tax,Implemented,United Kingdom,Europe & Central Asia,High income,2013,0.0014881954553269,7.470268,1021.4633,6754.6,13050.343,11853.78,2804.5037,186.74382,1127.9341,79.84756,878.6819,36736.434080000006,86.177996838391,64389386.0,17.98045937935723,477611260.0,2954258500000.0,United Kingdom,United Kingdom,30.63,46.12166,30.63
ETS_CA_Alberta,Alberta TIER,ETS,Implemented,Alberta,North America,High income,2014,0.0035071245902337,13.60297452,88.4226302,6387.037,35810.12,30824.693,7607.291,27313.203,915.22614,151.3968,859.00867,109867.97561,66.46327066151355,35634265.0,17.38881826097902,564938240.0,1986020250000.0,Canada,Canada,5.368337,4.153491,4.153491
ETS_CN_Beijing,Beijing pilot ETS,ETS,Implemented,Beijing,East Asia & Pacific,Upper middle income,2014,0.00068830551589,8.516657724,0.0,16430.47,4425.597,1357.1301,244.22746,1942.7302,292.89258,43.10479,104.17377,24840.3259,89.4239358590702,1387951970.0,21.05109509540639,9976027000.0,19368888000000.0,China,China,0.0,7.27586,7.27586
Tax_CA_BC,BC carbon tax,Carbon tax,Abolished,British Columbia,North America,High income,2014,0.0009690508704213,27.20594903,1127.763207,6387.037,35810.12,30824.693,7607.291,27313.203,915.22614,151.3968,859.00867,109867.97561,66.46327066151355,35634265.0,17.38881826097902,564938240.0,1986020250000.0,Canada,Canada,5.368337,4.153491,5.368337
ETS_US_California,California CaT,ETS,Implemented,California,North America,High income,2014,0.0029653649456399,11.69,436.571463,15507.946,29998.45,22353.021,6608.075,2014.0323,1444.9828,230.07687,813.08246,78969.66643000001,85.93099105990485,323115377.0,19.59352002483389,5531385300.0,20191400000000.0,United States,United States,0.0,3.9070432,3.9070432
ETS_CN_Chongqing,Chongqing pilot ETS,ETS,Implemented,Chongqing,East Asia & Pacific,Upper middle income,2014,0.001185054975094,4.998130173,0.0,16430.47,4425.597,1357.1301,244.22746,1942.7302,292.89258,43.10479,104.17377,24840.3259,89.4239358590702,1387951970.0,21.05109509540639,9976027000.0,19368888000000.0,China,China,0.0,7.27586,7.27586
Tax_DK,Denmark carbon tax,Carbon tax,Implemented,Denmark,Europe & Central Asia,High income,2014,0.000471226265214,30.57338962,678.0003305,5290.3877,15486.085,5828.4155,0.0,6.809152,5896.4995,268.49124,2381.9592,35158.647292,75.67096645966147,5643795.0,15.546067446723296,37571384.0,304589718750.0,Denmark,Denmark,48.026436,49.903896,48.026436
Tax_EE,Estonia carbon tax,Carbon tax,Implemented,Estonia,Europe & Central Asia,High income,2014,4.741498707125108e-05,2.758,2.7376,36033.168,13247.704,3853.6829,0.0,52.266666,1169.2247,6.000988,1892.4164,56254.463654,94.4539356499968,1314457.0,14.088934971329332,18783952.0,43440566406.0,Estonia,Estonia,6.254717,58.279205,6.254717
Tax_FI,Finland carbon tax,Carbon tax,Implemented,Finland,Europe & Central Asia,High income,2014,0.0005058316171507,79.982,1446.8216,9525.396,19782.688,4862.357,10985.619,6241.5103,515.8172,3.611557,6727.92,58644.91905699999,58.2666692178192,5461686.0,15.513268274357316,47622000.0,248858421875.0,Finland,Finland,48.974846,59.59875,48.974846
Tax_FR,France carbon tax,Carbon tax,Implemented,France,Europe & Central Asia,High income,2014,0.0037291244263439,9.653,410.64,1657.1896,13748.516,5859.776,17167.889,2471.2227,692.1239,232.59293,317.9611,42147.27122999999,50.45518008497653,64692495.0,17.9851557712919,327808770.0,2979857500000.0,France,France,23.091105,28.041512,23.091105
ETS_CN_Guangdong,Guangdong pilot ETS,ETS,Implemented,Guangdong (except Shenzhen),East Asia & Pacific,Upper middle income,2014,0.0068606042770115,10.08080907,92.81081872,16430.47,4425.597,1357.1301,244.22746,1942.7302,292.89258,43.10479,104.17377,24840.3259,89.4239358590702,1387951970.0,21.05109509540639,9976027000.0,19368888000000.0,China,China,0.0,7.27586,7.27586
ETS_CN_Hubei,Hubei pilot ETS,ETS,Implemented,Hubei,East Asia & Pacific,Upper middle income,2014,0.0024374288491108,3.414467587,6.501633535,16430.47,4425.597,1357.1301,244.22746,1942.7302,292.89258,43.10479,104.17377,24840.3259,89.4239358590702,1387951970.0,21.05109509540639,9976027000.0,19368888000000.0,China,China,0.0,7.27586,7.27586
Tax_IE,Ireland carbon tax,Carbon tax,Implemented,Ireland,Europe & Central Asia,High income,2014,0.000386288811247,27.56416548,526.988,5020.7695,16958.03,9291.649,0.0,387.09735,2808.2283,0.5168633,359.7454,34826.0364133,89.79043187371697,4658236.0,15.354147608338168,36849876.0,314532500000.0,Ireland,Ireland,53.376747,43.449043,53.376747
Tax_JP,Japan carbon tax,Carbon tax,Implemented,Japan,East Asia & Pacific,High income,2014,0.0224945708737396,1.710901166,1676.032732,10869.657,19004.193,9785.509,0.0,1630.837,100.074814,470.00232,579.1707,42439.443834,93.44929013472895,127486601.0,18.663521834688275,1260272400.0,5580816000000.0,Japan,Japan,66.27858,0.0,66.27858
Tax_LT,Latvia carbon Tax,Carbon tax,Implemented,Latvia,Europe & Central Asia,High income,2014,4.77848693924465e-06,3.93015,2.7376,349.35468,9823.451,6337.3394,0.0,2544.334,128.8755,0.25519902,1048.3774,20231.98717902,81.60416934783625,1994153.0,14.505730458216792,7172200.0,51217281250.0,Latvia,Latvia,2.9774048,33.1502,2.9774048
ETS_NZ,New Zealand ETS,ETS,Implemented,New Zealand,East Asia & Pacific,High income,2014,0.0008550237139639,2.68894,0.0004599,3650.2258,19393.139,11560.924,0.0,13680.819,1243.819,10.575191,5778.284,55317.785991,62.55544790897811,4522976.0,15.324680963326555,35399336.0,191055984375.0,New Zealand,New Zealand,0.0,79.50261,79.50261
Tax_NO,Norway carbon tax,Carbon tax,Implemented,Norway,Europe & Central Asia,High income,2014,0.0005657474180593,92.52585528,1634.682456,1924.883,22242.914,8262.841,0.0,67095.695,1098.07,5.7454267,153.95686,100784.10528670004,32.17832604431496,5137397.0,15.452057283574934,44975000.0,502858406250.0,Norway,Norway,52.389545,38.173313,52.389545
ETS_CA_Quebec,Quebec CaT,ETS,Implemented,Quebec,North America,High income,2014,0.0004802847136059,11.69,105.2537339,6387.037,35810.12,30824.693,7607.291,27313.203,915.22614,151.3968,859.00867,109867.97561,66.46327066151355,35634265.0,17.38881826097902,564938240.0,1986020250000.0,Canada,Canada,5.368337,4.153491,4.153491
ETS_RGGI,RGGI,ETS,Implemented,RGGI,North America,High income,2014,0.0020159139751734,3.93,367.2873091,15507.946,29998.45,22353.021,6608.075,2014.0323,1444.9828,230.07687,813.08246,78969.66643000001,85.93099105990485,323115377.0,19.59352002483389,5531385300.0,20191400000000.0,United States,United States,0.0,3.9070432,3.9070432
ETS_CN_Shanghai,Shanghai pilot ETS,ETS,Implemented,Shanghai,East Asia & Pacific,Upper middle income,2014,0.0013768670463787,6.422450937,0.0,16430.47,4425.597,1357.1301,244.22746,1942.7302,292.89258,43.10479,104.17377,24840.3259,89.4239358590702,1387951970.0,21.05109509540639,9976027000.0,19368888000000.0,China,China,0.0,7.27586,7.27586
ETS_CN_Shenzhen,Shenzhen pilot ETS,ETS,Implemented,Shenzhen,East Asia & Pacific,Upper middle income,2014,0.0,12.9912362,0.325081677,16430.47,4425.597,1357.1301,244.22746,1942.7302,292.89258,43.10479,104.17377,24840.3259,89.4239358590702,1387951970.0,21.05109509540639,9976027000.0,19368888000000.0,China,China,0.0,7.27586,7.27586
Tax_SL,Slovenia carbon tax,Carbon tax,Implemented,Slovenia,Europe & Central Asia,High income,2014,0.0001973919836968,19.8576,147.8304,5952.728,13720.097,3537.1323,7874.412,7530.757,4.944686,317.69608,393.20685,39330.97391600001,59.011905857124205,2058395.0,14.537437596690884,13568340.0,68850492187.0,Slovenia,Slovenia,47.099354,49.669907,47.099354
Tax_SE,Sweden carbon tax,Carbon tax,Implemented,Sweden,Europe & Central Asia,High income,2014,0.0004687838779217,167.4210951,3491.239358,2375.4739,16056.991,866.6842,17024.844,16732.611,2948.04,12.333691,3447.142,59464.119791,32.455116073072624,9696438.0,16.08726926266893,43384748.0,517495718750.0,Sweden,Sweden,54.44748,36.230682,54.44748
Tax_CH,Switzerland carbon tax,Carbon tax,Implemented,Switzerland,Europe & Central Asia,High income,2014,0.0003573797681987,67.94247537,853.4385569,193.31958,15683.945,3790.7595,8623.775,11818.219,31.37851,261.59116,637.57306,41040.56081,47.9233804115261,8190238.0,15.91845363733265,39244148.0,651254812500.0,Switzerland,Switzerland,28.780102,16.931686,28.780102
ETS_CH,Switzerland ETS,ETS,Implemented,Switzerland,Europe & Central Asia,High income,2014,0.0001225302062395,55.50475,9.372840782,193.31958,15683.945,3790.7595,8623.775,11818.219,31.37851,261.59116,637.57306,41040.56081,47.9233804115261,8190238.0,15.91845363733265,39244148.0,651254812500.0,Switzerland,Switzerland,28.780102,16.931686,16.931686
ETS_CN_Tianjin,Tianjin pilot ETS,ETS,Implemented,Tianjin,East Asia & Pacific,Upper middle income,2014,0.0012046226941596,5.692405249,0.0,16430.47,4425.597,1357.1301,244.22746,1942.7302,292.89258,43.10479,104.17377,24840.3259,89.4239358590702,1387951970.0,21.05109509540639,9976027000.0,19368888000000.0,China,China,0.0,7.27586,7.27586
Tax_UK,UK Carbon Price Support,Carbon tax,Implemented,United Kingdom,Europe & Central Asia,High income,2014,0.0013712423976188,15.894065,2047.752,5414.156,12933.995,10800.052,2500.6746,230.96574,1253.682,159.03084,1089.808,34382.36418,84.77661061177209,64865914.0,17.98783285110837,438807070.0,2970008250000.0,United Kingdom,United Kingdom,27.813492,44.3458,27.813492
ETS_CA_Alberta,Alberta TIER,ETS,Implemented,Alberta,North America,High income,2015,0.003607535357202,11.89343482,67.58056758,5960.1587,35598.14,30680.086,7117.229,26905.387,1898.3619,203.79686,867.85297,109231.01243000002,66.13358522726638,35962236.0,17.397979973641753,563002560.0,1881763000000.0,Canada,Canada,5.4256773,9.98129,9.98129
ETS_CN_Beijing,Beijing pilot ETS,ETS,Implemented,Beijing,East Asia & Pacific,Upper middle income,2015,0.0006466685310206,8.21206498,0.0,15993.4795,4734.4272,1394.4901,310.76437,2020.979,336.53766,71.591125,121.0268,24983.295755,88.54875280245025,1396134171.0,21.056972948416004,9858040000.0,20237132000000.0,China,China,0.0,6.828486,6.828486
Tax_CA_BC,BC carbon tax,Carbon tax,Abolished,British Columbia,North America,High income,2015,0.0009834262672972,23.78686965,955.5876223,5960.1587,35598.14,30680.086,7117.229,26905.387,1898.3619,203.79686,867.85297,109231.01243000002,66.13358522726638,35962236.0,17.397979973641753,563002560.0,1881763000000.0,Canada,Canada,5.4256773,9.98129,5.4256773
ETS_US_California,California CaT,ETS,Implemented,California,North America,High income,2015,0.0065379005967028,12.49,2558.161288,13274.229,30329.064,22800.34,6514.0103,1913.1593,1495.4592,306.05707,802.3753,77434.69416999999,85.75436851886776,326126496.0,19.6027958916751,5368496600.0,20761160000000.0,United States,United States,0.0,7.3981023,7.3981023
ETS_CN_Chongqing,Chongqing pilot ETS,ETS,Implemented,Chongqing,East Asia & Pacific,Upper middle income,2015,0.001188600390769,3.906631507,0.0,15993.4795,4734.4272,1394.4901,310.76437,2020.979,336.53766,71.591125,121.0268,24983.295755,88.54875280245025,1396134171.0,21.056972948416004,9858040000.0,20237132000000.0,China,China,0.0,6.828486,6.828486
Tax_DK,Denmark carbon tax,Carbon tax,Implemented,Denmark,Europe & Central Asia,High income,2015,0.0004544015862845,24.25776611,553.4561252,3736.6948,15646.187,5822.3584,0.0,8.031211,6295.194,269.15134,2309.581,34087.197751,73.94342117565404,5683698.0,15.553112811131903,35110572.0,302084250000.0,Denmark,Denmark,53.441578,44.699474,53.441578
Tax_EE,Estonia carbon tax,Carbon tax,Implemented,Estonia,Europe & Central Asia,High income,2015,4.410274117499961e-05,2.151,2.22,31925.842,13222.054,3454.3352,0.0,51.99716,1376.9618,11.362343,2003.9672,52046.519703,93.3822885321543,1314580.0,14.089028541641596,15779627.0,42432621093.0,Estonia,Estonia,5.296066,49.132423,5.296066
Tax_FI,Finland carbon tax,Carbon tax,Implemented,Finland,Europe & Central Asia,High income,2015,0.0004774948394067,62.379,1236.54,8103.518,19816.697,4175.1436,10739.256,7747.185,1075.2463,5.2257137,6512.2847,58174.5563137,55.17078364453568,5479719.0,15.516564562728298,44192000.0,252765937500.0,Finland,Finland,52.16341,56.96015,52.16341
Tax_FR,France carbon tax,Carbon tax,Implemented,France,Europe & Central Asia,High income,2015,0.0037729117332584,15.59475,2553.0,1575.5642,13904.908,6277.582,17059.066,2127.6443,849.33386,283.25317,342.48135,42419.83288,51.29217331324856,64916337.0,17.98860989113305,332131000.0,3026940750000.0,France,France,60.38299,27.953812,60.38299
ETS_CN_Guangdong,Guangdong pilot ETS,ETS,Implemented,Guangdong (except Shenzhen),East Asia & Pacific,Upper middle income,2015,0.0068405778676191,5.485561741,5.88725899,15993.4795,4734.4272,1394.4901,310.76437,2020.979,336.53766,71.591125,121.0268,24983.295755,88.54875280245025,1396134171.0,21.056972948416004,9858040000.0,20237132000000.0,China,China,0.0,6.828486,6.828486
ETS_CN_Hubei,Hubei pilot ETS,ETS,Implemented,Hubei,East Asia & Pacific,Upper middle income,2015,0.0024537771352059,4.184979002,0.0,15993.4795,4734.4272,1394.4901,310.76437,2020.979,336.53766,71.591125,121.0268,24983.295755,88.54875280245025,1396134171.0,21.056972948416004,9858040000.0,20237132000000.0,China,China,0.0,6.828486,6.828486
Tax_IE,Ireland carbon tax,Carbon tax,Implemented,Ireland,Europe & Central Asia,High income,2015,0.0003994824014753,21.49765045,465.09,5423.8,17400.17,9306.479,0.0,434.18356,3539.2888,0.8703275,316.4819,36421.2735875,88.2189056975409,4702497.0,15.363604414851544,38715396.0,416424437500.0,Ireland,Ireland,48.437157,43.72394,48.437157
Tax_JP,Japan carbon tax,Carbon tax,Implemented,Japan,East Asia & Pacific,High income,2015,0.0218580203097343,1.472986773,1386.057888,10983.865,18348.129,9327.584,89.995,1705.9547,103.886894,687.03894,699.3955,41945.849034000006,92.16544399581409,127275868.0,18.661867485464583,1219982500.0,5744858000000.0,Japan,Japan,65.793846,0.0,65.793846
ETS_KR,Korea ETS,ETS,Implemented,"Korea, Rep.",East Asia & Pacific,High income,2015,0.0129347351396108,9.104020191,0.0,19509.508,27337.594,8953.752,8181.406,106.54735,66.66245,210.04124,458.44208,64823.953120000006,86.08060958069505,50983909.0,17.74702065071502,634177300.0,2281794750000.0,South Korea,South Korea,0.0,67.93866,67.93866
Tax_LT,Latvia carbon Tax,Carbon tax,Implemented,Latvia,Europe & Central Asia,High income,2015,4.902236399120192e-06,3.76425,3.33,275.40796,10445.337,6443.0293,0.0,2391.0088,188.15753,0.2559966,1215.0042,20958.2007866,81.89526589025698,1977874.0,14.497533594021284,7262421.0,53023632812.0,Latvia,Latvia,2.986099,32.166595,2.986099
Tax_MX,Mexico carbon tax,Carbon tax,Implemented,Mexico,Latin America & Caribbean,Upper middle income,2015,0.0041158679374952,3.115361951,484.5750781,1219.5228,8984.757,6672.2866,242.0802,645.94666,182.86162,4.227989,216.74353,18168.426399,92.88953280471716,121072310.0,18.61189853663258,479433730.0,2563243250000.0,Mexico,Mexico,57.47106,0.0,57.47106
ETS_NZ,New Zealand ETS,ETS,Implemented,New Zealand,East Asia & Pacific,High income,2015,0.0008460448851895,4.93152,0.000305505,3613.6433,19793.781,10407.14,0.0,13459.18,1297.1594,20.208498,6068.0254,54659.137598,61.86443069902605,4614035.0,15.3446135200261,35805096.0,193357703125.0,New Zealand,New Zealand,0.0,79.4944,79.4944
Tax_NO,Norway carbon tax,Carbon tax,Implemented,Norway,Europe & Central Asia,High income,2015,0.0005772412038565,68.31598619,1402.437476,1707.7294,22408.28,8688.971,0.0,66977.83,1226.852,6.536706,152.34276,101168.541866,32.42606821738217,5189777.0,15.46220147966074,45523000.0,424349625000.0,Norway,Norway,53.386223,38.924088,53.386223
ETS_CA_Quebec,Quebec CaT,ETS,Implemented,Quebec,North America,High income,2015,0.0012705662493007,12.49,665.5394002,5960.1587,35598.14,30680.086,7117.229,26905.387,1898.3619,203.79686,867.85297,109231.01243000002,66.13358522726638,35962236.0,17.397979973641753,563002560.0,1881763000000.0,Canada,Canada,5.4256773,9.98129,9.98129
ETS_RGGI,RGGI,ETS,Implemented,RGGI,North America,High income,2015,0.0020126904426741,5.9,435.9770901,13274.229,30329.064,22800.34,6514.0103,1913.1593,1495.4592,306.05707,802.3753,77434.69416999999,85.75436851886776,326126496.0,19.6027958916751,5368496600.0,20761160000000.0,United States,United States,0.0,7.3981023,7.3981023
ETS_CN_Shanghai,Shanghai pilot ETS,ETS,Implemented,Shanghai,East Asia & Pacific,Upper middle income,2015,0.0014252581980309,4.733535176,0.0,15993.4795,4734.4272,1394.4901,310.76437,2020.979,336.53766,71.591125,121.0268,24983.295755,88.54875280245025,1396134171.0,21.056972948416004,9858040000.0,20237132000000.0,China,China,0.0,6.828486,6.828486
ETS_CN_Shenzhen,Shenzhen pilot ETS,ETS,Implemented,Shenzhen,East Asia & Pacific,Upper middle income,2015,0.0002966652549725,5.983657258,0.0,15993.4795,4734.4272,1394.4901,310.76437,2020.979,336.53766,71.591125,121.0268,24983.295755,88.54875280245025,1396134171.0,21.056972948416004,9858040000.0,20237132000000.0,China,China,0.0,6.828486,6.828486
Tax_SL,Slovenia carbon tax,Carbon tax,Implemented,Slovenia,Europe & Central Asia,High income,2015,0.000200441520464,18.58464,139.86,6011.1455,13504.116,3749.778,6941.3145,4679.9805,7.373918,336.74225,405.047,35635.497668,65.28613607911407,2059946.0,14.53819081227945,13658673.0,67678945312.0,Slovenia,Slovenia,47.536423,49.59768,47.536423
Tax_SE,Sweden carbon tax,Carbon tax,Implemented,Sweden,Europe & Central Asia,High income,2015,0.0004703235261212,129.8114257,2963.37336,2357.434,15679.21,952.67786,14557.272,19456.59,4216.8945,25.059446,3432.898,60678.03580600001,31.29521515942394,9799483.0,16.097840289193353,43310144.0,533619625000.0,Sweden,Sweden,54.11736,35.80263,54.11736
Tax_CH,Switzerland carbon tax,Carbon tax,Implemented,Switzerland,Europe & Central Asia,High income,2015,0.000353648732014,61.95786865,902.2396773,174.70216,15639.996,4004.4016,7107.819,11693.159,33.616974,341.97632,603.9547,39599.625754,50.04870471029149,8283940.0,15.929829379309044,38756060.0,654668375000.0,Switzerland,Switzerland,31.650425,15.529625,31.650425
ETS_CH,Switzerland ETS,ETS,Implemented,Switzerland,Europe & Central Asia,High income,2015,0.0001212509938333,12.906,5.056454438,174.70216,15639.996,4004.4016,7107.819,11693.159,33.616974,341.97632,603.9547,39599.625754,50.04870471029149,8283940.0,15.929829379309044,38756060.0,654668375000.0,Switzerland,Switzerland,31.650425,15.529625,15.529625
ETS_CN_Tianjin,Tianjin pilot ETS,ETS,Implemented,Tianjin,East Asia & Pacific,Upper middle income,2015,0.0011336163844474,4.207767686,0.0,15993.4795,4734.4272,1394.4901,310.76437,2020.979,336.53766,71.591125,121.0268,24983.295755,88.54875280245025,1396134171.0,21.056972948416004,9858040000.0,20237132000000.0,China,China,0.0,6.828486,6.828486
Tax_UK,UK Carbon Price Support,Carbon tax,Implemented,United Kingdom,Europe & Central Asia,High income,2015,0.0013345950909062,26.711392,2643.2392,4241.5757,13000.268,11019.137,2723.8086,243.83508,1559.4681,291.67828,1398.4607,34478.23146,81.96760536510418,65382107.0,17.995759201016494,422460800.0,3078597250000.0,United Kingdom,United Kingdom,23.314417,40.51288,23.314417
ETS_CA_Alberta,Alberta TIER,ETS,Implemented,Alberta,North America,High income,2016,0.0033743310645845,15.32919445,104.3123991,5876.2534,34805.57,29058.646,6961.5073,26639.178,2137.9436,207.69424,976.48535,106663.27789,65.38376729048412,36353345.0,17.408796807226075,553707000.0,1911216125000.0,Canada,Canada,5.7462983,9.883247,9.883247
ETS_CN_Beijing,Beijing pilot ETS,ETS,Implemented,Beijing,East Asia & Pacific,Upper middle income,2016,0.0005781833947979,6.296021286,0.0,15438.011,4859.9165,1491.6897,381.48447,2063.781,431.02167,119.05226,138.29335,24923.24995,87.42686946410856,1404052628.0,21.06262862689022,9748175000.0,21130488000000.0,China,China,0.0,8.283996,8.283996
Tax_CA_BC,BC carbon tax,Carbon tax,Abolished,British Columbia,North America,High income,2016,0.0009947285003728,22.99379168,923.2070105,5876.2534,34805.57,29058.646,6961.5073,26639.178,2137.9436,207.69424,976.48535,106663.27789,65.38376729048412,36353345.0,17.408796807226075,553707000.0,1911216125000.0,Canada,Canada,5.7462983,9.883247,5.7462983
ETS_US_California,California CaT,ETS,Implemented,California,North America,High income,2016,0.0064450938206896,12.45,899.7233337,12032.165,30273.69,22756.555,6473.3745,2013.257,1750.0912,423.01166,785.3104,76507.45476,85.04061493627971,329179423.0,19.612113521776127,5245361700.0,21130088000000.0,United States,United States,0.0,7.409497,7.409497
ETS_CN_Chongqing,Chongqing pilot ETS,ETS,Implemented,Chongqing,East Asia & Pacific,Upper middle income,2016,0.0012079543338419,1.546933977,0.0,15438.011,4859.9165,1491.6897,381.48447,2063.781,431.02167,119.05226,138.29335,24923.24995,87.42686946410856,1404052628.0,21.06262862689022,9748175000.0,21130488000000.0,China,China,0.0,8.283996,8.283996
Tax_DK,Denmark carbon tax,Carbon tax,Implemented,Denmark,Europe & Central Asia,High income,2016,0.0004700560368388,26.08501327,553.9087997,4290.6,15546.882,5874.8916,0.0,8.453389,5606.46,326.24503,2643.3071,34296.839119,74.97009712990047,5728196.0,15.560911379489312,36916560.0,313261968750.0,Denmark,Denmark,51.079662,46.565678,51.079662
Tax_EE,Estonia carbon tax,Carbon tax,Implemented,Estonia,Europe & Central Asia,High income,2016,4.362757624594338e-05,2.2864,2.7959985,33487.426,12884.973,3785.196,0.0,66.8311,1134.2191,18.521763,2254.959,53632.125963000006,93.5215490704265,1315850.0,14.08999416257282,17432910.0,43919074218.0,Estonia,Estonia,6.035618,55.90956,6.035618
Tax_FI,Finland carbon tax,Carbon tax,Implemented,Finland,Europe & Central Asia,High income,2016,0.0004970418638585,66.3056,1314.625938,9266.02,20798.746,3653.3135,10608.559,7223.4604,1402.7278,10.088716,6552.401,59515.316416,56.654457256544624,5495468.0,15.5194344924962,47252000.0,259089687500.0,Finland,Finland,51.64839,57.398384,51.64839
Tax_FR,France carbon tax,Carbon tax,Implemented,France,Europe & Central Asia,High income,2016,0.0037665898610753,25.1504,4231.3,1528.94,13643.282,6841.6177,15564.648,2313.2378,839.06384,315.1932,370.32446,41416.30700000001,53.15258963093932,65086853.0,17.991233151303213,335496400.0,3075205500000.0,France,France,59.779095,28.789175,59.779095
ETS_CN_Fujian,Fujian pilot ETS,ETS,Implemented,Fujian,East Asia & Pacific,Upper middle income,2016,0.0019471990962858,0.0,0.523873177,15438.011,4859.9165,1491.6897,381.48447,2063.781,431.02167,119.05226,138.29335,24923.24995,87.42686946410856,1404052628.0,21.06262862689022,9748175000.0,21130488000000.0,China,China,0.0,8.283996,8.283996
